Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Location_grouped,review_text,review_char_len,review_word_len,review_tokens
Kids and Baby Fashion,Tas Sekolah Anak SD Laki 3 in 1 Cowok - Fendi series - Hitam,Kab. Bandung,50000,4.8,2416,650,1,"slow respon, kecewa berat, sampe 1jam batal otomatis karna ga diproses",Negative,Sadness,Kab. Bandung,"slow respon, kecewa berat, sampe 1jam batal otomatis karna ga diproses",70,11,"['slow', 'respon', 'kecewa', 'berat', '1jam', 'batal', 'otomatis', 'karna', 'diproses']"
Kids and Baby Fashion,immo z7 jam tangan anak anti air,Jakarta Pusat,199000,4.7,1285,433,2,"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Negative,Fear,Jakarta Pusat,"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",123,21,"['kartu', 'terdeteksi', 'jam', 'gk', 'cocok', 'coba2', 'cari', 'yutube', 'tutorial', 'tetap', 'gk', 'akhirnya', 'nyesel', 'beli']"
Kids and Baby Fashion,immo z7 jam tangan anak anti air,Jakarta Pusat,199000,4.7,1285,433,1,barang tidak sesuai dgn pesanan.. pesanan IMO z7 yg di kirim merk Huangmi... ??,Negative,Sadness,Jakarta Pusat,barang tidak sesuai dgn pesanan.. pesanan IMO z7 yg di kirim merk Huangmi... ??,79,14,"['barang', 'sesuai', 'pesanan', 'pesanan', 'imo', 'z7', 'yg', 'kirim', 'merk', 'huangmi']"
Kids and Baby Fashion,immo z7 jam tangan anak anti air,Jakarta Pusat,199000,4.7,1285,433,1,"Jam nya mati tidak bisa di hidup kan(sudah di tekan tombol on/off), komplain tidak ada respon,tolong jgn jual jam mati/rusak atau di cek dahulu sebelum di kirim",Negative,Sadness,Jakarta Pusat,"Jam nya mati tidak bisa di hidup kan(sudah di tekan tombol on/off), komplain tidak ada respon,tolong jgn jual jam mati/rusak atau di cek dahulu sebelum di kirim",160,27,"['jam', 'mati', 'hidup', 'kan', 'tekan', 'tombol', 'on', 'off', 'komplain', 'respon', 'tolong', 'jgn', 'jual', 'jam', 'mati', 'rusak', 'atau', 'cek', 'dahulu', 'sebelum', 'kirim']"
Kids and Baby Fashion,immo z7 jam tangan anak anti air,Jakarta Pusat,199000,4.7,1285,433,3,Ternyata tidak sesuai. Tidak dpat dipakai,Negative,Fear,Jakarta Pusat,Ternyata tidak sesuai. Tidak dpat dipakai,41,6,"['ternyata', 'sesuai', 'dpat', 'dipakai']"
Kids and Baby Fashion,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Kota Tangerang,150000,4.6,939,456,2,ga tahan lama...1/2 mgg setelah beli sudah rusak,Negative,Sadness,Kota Tangerang,ga tahan lama...1/2 mgg setelah beli sudah rusak,48,8,"['tahan', 'lama', 'mgg', 'setelah', 'beli', 'rusak']"
Kids and Baby Fashion,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Kota Tangerang,150000,4.6,939,456,1,"barang lama dkirimnya,beli 2 tp 1nya rusak",Negative,Anger,Kota Tangerang,"barang lama dkirimnya,beli 2 tp 1nya rusak",42,7,"['barang', 'lama', 'dkirimnya', 'beli', '1nya', 'rusak']"
Kids and Baby Fashion,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Kota Tangerang,150000,4.6,939,456,1,jamnya susah sinyal mau pake kartu apapun tetap lemah sinyal.. jelek bgttt udh d komplain gada penyelesaian yg memuaskan,Negative,Anger,Kota Tangerang,jamnya susah sinyal mau pake kartu apapun tetap lemah sinyal.. jelek bgttt udh d komplain gada penyelesaian yg memuaskan,120,19,"['jamnya', 'susah', 'sinyal', 'mau', 'pake', 'kartu', 'apapun', 'tetap', 'lemah', 'sinyal', 'jelek', 'bgttt', 'udh', 'komplain', 'gada', 'penyelesaian', 'yg', 'memuaskan']"
Kids and Baby Fashion,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Kota Tangerang,150000,4.6,939,456,1,mengecewakan sama sekali tidak bisa digunaka,Negative,Sadness,Kota Tangerang,mengecewakan sama sekali tidak bisa digunaka,44,6,"['mengecewakan', 'sama', 'sekali', 'digunaka']"
Kids and Baby Fashion,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Kota Tangerang,150000,4.6,939,456,3,"Yg dipesan & yg dtg barangnya beda, ga ada konfirmasi, mau retur juga mahal di ongkos, Sudah lah",Negative,Fear,Kota Tangerang,"Yg dipesan & yg dtg barangnya beda, ga ada konfirmasi, mau retur juga mahal di ongkos, Sudah lah",96,18,"['yg', 'dipesan', 'yg', 'dtg', 'barangnya', 'beda', 'konfirmasi', 'mau', 'retur', 'mahal', 'ongkos']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,4,Sayang banget dicuci pake mesin cuci langsung hancur??,Negative,Sadness,Jakarta Utara,Sayang banget dicuci pake mesin cuci langsung hancur??,54,8,"['sayang', 'dicuci', 'pake', 'mesin', 'cuci', 'langsung', 'hancur']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,3,ternyata sablonnya tidak sesuai dengan gambar huhu,Negative,Sadness,Jakarta Utara,ternyata sablonnya tidak sesuai dengan gambar huhu,50,7,"['ternyata', 'sablonnya', 'sesuai', 'gambar', 'huhu']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,3,Sablonan kurang bagus. Pas di cuci ancur sablonannya,Negative,Sadness,Jakarta Utara,Sablonan kurang bagus. Pas di cuci ancur sablonannya,52,8,"['sablonan', 'kurang', 'bagus', 'cuci', 'ancur', 'sablonannya']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,2,begitu di cuci sablonan lepas,Negative,Sadness,Jakarta Utara,begitu di cuci sablonan lepas,29,5,"['begitu', 'cuci', 'sablonan', 'lepas']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,2,sablonan tidak bagus..klo dicuci nempel,Negative,Sadness,Jakarta Utara,sablonan tidak bagus..klo dicuci nempel,39,5,"['sablonan', 'bagus', 'klo', 'dicuci', 'nempel']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,2,bahannya tipis bgt. dipake panas sablonan juga jelek.,Negative,Anger,Jakarta Utara,bahannya tipis bgt. dipake panas sablonan juga jelek.,53,8,"['bahannya', 'tipis', 'dipake', 'panas', 'sablonan', 'jelek']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,2,Maaf tp sablonnya bener2 ga layak??????,Negative,Anger,Jakarta Utara,Maaf tp sablonnya bener2 ga layak??????,39,6,"['maaf', 'sablonnya', 'bener2', 'layak']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,1,baju nya tipis.. model celana nya juga gak sama dengan di foto..gak real fict mnurut saya..sablon nya licin sekali cuci dijemur lengket dan lepas.. nyesel belanja di sini gak sesuai dgn expektasi saya,Negative,Fear,Jakarta Utara,baju nya tipis.. model celana nya juga gak sama dengan di foto..gak real fict mnurut saya..sablon nya licin sekali cuci dijemur lengket dan lepas.. nyesel belanja di sini gak sesuai dgn expektasi saya,200,33,"['baju', 'tipis', 'model', 'celana', 'sama', 'foto', 'real', 'fict', 'mnurut', 'sablon', 'licin', 'sekali', 'cuci', 'dijemur', 'lengket', 'lepas', 'nyesel', 'belanja', 'sini', 'sesuai', 'expektasi']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,1,sablonnya jelek bgttttt,Negative,Anger,Jakarta Utara,sablonnya jelek bgttttt,23,3,"['sablonnya', 'jelek', 'bgttttt']"
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,Jakarta Utara,29900,4.7,2095,1097,1,parah banget nih baju di cuci sekali langsung sablon nya ilangg rontok semua. . pArah jelek kualitas nya,Negative,Anger,Jakarta Utara,parah banget nih baju di cuci sekali langsung sablon nya ilangg rontok semua. . pArah jelek kualitas nya,104,18,"['parah', 'nih', 'baju', 'cuci', 'sekali', 'langsung', 'sablon', 'ilangg', 'rontok', 'semua', 'parah', 'jelek', 'kualitas']"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,3,"bahan nya tipis,jahitan kurang rapi",Negative,Sadness,Kota Bekasi,"bahan nya tipis,jahitan kurang rapi",35,5,"['bahan', 'tipis', 'jahitan', 'kurang', 'rapi']"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,3,Bahannya ternyata panas dan ga nyerap keringat. Yah namanya ada rupa ada harga ??,Negative,Sadness,Kota Bekasi,Bahannya ternyata panas dan ga nyerap keringat. Yah namanya ada rupa ada harga ??,81,14,"['bahannya', 'ternyata', 'panas', 'nyerap', 'keringat', 'namanya', 'rupa', 'harga']"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,2,"saya kecewa, bahan nya panas. warna yg di kirim juga kurang menarik",Negative,Sadness,Kota Bekasi,"saya kecewa, bahan nya panas. warna yg di kirim juga kurang menarik",67,12,"['kecewa', 'bahan', 'panas', 'warna', 'yg', 'kirim', 'kurang', 'menarik']"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,2,bahan agak panas dn warnanya ga cocok,Negative,Sadness,Kota Bekasi,bahan agak panas dn warnanya ga cocok,37,7,"['bahan', 'agak', 'panas', 'dn', 'warnanya', 'cocok']"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,1,"celana yang datang tidak sesuai dengan gambar, di gambar motif kotak-kotak, yang datang polosan semua,",Negative,Fear,Kota Bekasi,"celana yang datang tidak sesuai dengan gambar, di gambar motif kotak-kotak, yang datang polosan semua,",102,15,"['celana', 'datang', 'sesuai', 'gambar', 'gambar', 'motif', 'kotak', 'kotak', 'datang', 'polosan', 'semua']"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,1,sangat mengecewakan pesen kotak2 yg dateng celana stret buat renang engga bisa di pakai engga lgi bli di toko ini,Negative,Sadness,Kota Bekasi,sangat mengecewakan pesen kotak2 yg dateng celana stret buat renang engga bisa di pakai engga lgi bli di toko ini,113,20,"['sangat', 'mengecewakan', 'pesen', 'kotak2', 'yg', 'dateng', 'celana', 'stret', 'renang', 'engga', 'pakai', 'engga', 'lgi', 'bli', 'toko']"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,1,pesan 5 celana tidak sesuai dng yg dipesan..KECEWA.,Negative,Sadness,Kota Bekasi,pesan 5 celana tidak sesuai dng yg dipesan..KECEWA.,51,8,"['pesan', 'celana', 'sesuai', 'dng', 'yg', 'dipesan', 'kecewa']"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,Kota Bekasi,9250,4.7,9873,1345,1,barang ga sesuai sama permintaan. pdhl udh chat dl an untuk memastikan pesenan motif dan adh di ok in. tp .alah yg dtg tdk sesuain.,Negative,Fear,Kota Bekasi,barang ga sesuai sama permintaan. pdhl udh chat dl an untuk memastikan pesenan motif dan adh di ok in. tp .alah yg dtg tdk sesuain.,131,25,"['barang', 'sesuai', 'sama', 'permintaan', 'pdhl', 'udh', 'chat', 'dl', 'an', 'memastikan', 'pesenan', 'motif', 'adh', 'ok', 'in', 'alah', 'yg', 'dtg', 'sesuain']"
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",Jakarta Barat,9900,4.8,4303,656,3,"kecewa 0_1 th...anakku umur 5 bln GK muat, kain GK halus,GK melar, tipis kecewa pokoknya",Negative,Sadness,Jakarta Barat,"kecewa 0_1 th...anakku umur 5 bln GK muat, kain GK halus,GK melar, tipis kecewa pokoknya",88,15,"['kecewa', 'th', 'anakku', 'umur', 'bln', 'gk', 'muat', 'kain', 'gk', 'halus', 'gk', 'melar', 'tipis', 'kecewa', 'pokoknya']"
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",Jakarta Barat,9900,4.8,4303,656,3,yg dateng gambarnya ga sesuai,Negative,Fear,Jakarta Barat,yg dateng gambarnya ga sesuai,29,5,"['yg', 'dateng', 'gambarnya', 'sesuai']"
Kids and Baby Fashion,"Singlet Bayi Kaos Dalam Anak / Baju Singlet Kaos Dalam Anak Bayi Motif - Boy (Random), 0-1 Tahun",Jakarta Barat,9900,4.8,4303,656,3,"kecil sekali, sama ukuran singlet anak saya pas newborn masih gedean singlet newborn anak saya padahal di leterangan size nya 0-1 th. sayang banget padahal lucu.",Negative,Sadness,Jakarta Barat,"kecil sekali, sama ukuran singlet anak saya pas newborn masih gedean singlet newborn anak saya padahal di leterangan size nya 0-1 th. sayang banget padahal lucu.",161,26,"['kecil', 'sekali', 'sama', 'ukuran', 'singlet', 'anak', 'newborn', 'masih', 'gedean', 'singlet', 'newborn', 'anak', 'padahal', 'leterangan', 'size', 'th', 'sayang', 'padahal', 'lucu']"
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,3,"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",Negative,Sadness,Kab. Pemalang,"bahan ny sih bagus, cm sayang pesen nya 2 datang ny 1. d chat ke seller ny jg d d baca, boro-boro ada penjelasan. seller g asiiiik g bs d ajak komunikasi",153,32,"['bahan', 'ny', 'bagus', 'cm', 'sayang', 'pesen', 'datang', 'ny', 'chat', 'seller', 'ny', 'baca', 'boro', 'boro', 'penjelasan', 'seller', 'asiiiik', 'bs', 'ajak', 'komunikasi']"
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,1,barang tidak sesuai dengan foto,Negative,Fear,Kab. Pemalang,barang tidak sesuai dengan foto,31,5,"['barang', 'sesuai', 'foto']"
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,1,tak seperti diiklan,Negative,Sadness,Kab. Pemalang,tak seperti diiklan,19,3,"['tak', 'seperti', 'diiklan']"
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",Kab. Pemalang,15900,4.8,2938,737,1,kirim celananya ga sesuai ukuran,Negative,Sadness,Kab. Pemalang,kirim celananya ga sesuai ukuran,32,5,"['kirim', 'celananya', 'sesuai', 'ukuran']"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,4,psen yg mix dikirimnya warna orange,Negative,Sadness,Jakarta Timur,psen yg mix dikirimnya warna orange,35,6,"['psen', 'yg', 'mix', 'dikirimnya', 'warna', 'orange']"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,3,patah kaitannya gak bsa dipake deh,Negative,Sadness,Jakarta Timur,patah kaitannya gak bsa dipake deh,34,6,"['patah', 'kaitannya', 'bsa', 'dipake']"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,3,pelayanan amat sangan gak oke,Negative,Anger,Jakarta Timur,pelayanan amat sangan gak oke,29,5,"['pelayanan', 'amat', 'sangan', 'oke']"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,3,"Barang okelah standard, yg bikin males tokonya slow respooonn.. padahal sering online. Chat gak dibalas. 2-3 hr baru dikirim.",Negative,Sadness,Jakarta Timur,"Barang okelah standard, yg bikin males tokonya slow respooonn.. padahal sering online. Chat gak dibalas. 2-3 hr baru dikirim.",125,19,"['barang', 'okelah', 'standard', 'yg', 'bikin', 'males', 'tokonya', 'slow', 'respooonn', 'padahal', 'sering', 'online', 'chat', 'dibalas', 'hr', 'baru', 'dikirim']"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,2,"Beli 14 buah warna pink, dikirimnya ungu. Tidak ada konfirmasi sebelumnya dan ketika saya ty di DM pun tidak dibalas. Ada gantungan masker yg putus juga , tapi seller sama sekali tidak membalas DM saya ketika ditanya mengenai ini.",Negative,Sadness,Jakarta Timur,"Beli 14 buah warna pink, dikirimnya ungu. Tidak ada konfirmasi sebelumnya dan ketika saya ty di DM pun tidak dibalas. Ada gantungan masker yg putus juga , tapi seller sama sekali tidak membalas DM saya ketika ditanya mengenai ini.",230,39,"['beli', '14', 'buah', 'warna', 'pink', 'dikirimnya', 'ungu', 'konfirmasi', 'sebelumnya', 'ketika', 'ty', 'dm', 'pun', 'dibalas', 'gantungan', 'masker', 'yg', 'putus', 'seller', 'sama', 'sekali', 'membalas', 'dm', 'ketika', 'ditanya', 'mengenai']"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,1,"Udh bertahun2 belanja di tokped ga pernah ketemu seller model gini, di chat dr awal sama sekali ga bales, ampe nyanyi 2 album saya di chat wakaka, mesen hari kamis jam 11, sampenya selasa malem. Butuh urgent bgt pdhl. Kapok dah bener2 worst seller.",Negative,Anger,Jakarta Timur,"Udh bertahun2 belanja di tokped ga pernah ketemu seller model gini, di chat dr awal sama sekali ga bales, ampe nyanyi 2 album saya di chat wakaka, mesen hari kamis jam 11, sampenya selasa malem. Butuh urgent bgt pdhl. Kapok dah bener2 worst seller.",248,44,"['udh', 'bertahun2', 'belanja', 'tokped', 'pernah', 'ketemu', 'seller', 'model', 'gini', 'chat', 'dr', 'awal', 'sama', 'sekali', 'bales', 'ampe', 'nyanyi', 'album', 'chat', 'wakaka', 'mesen', 'hari', 'kamis', 'jam', '11', 'sampenya', 'selasa', 'malem', 'butuh', 'urgent', 'pdhl', 'kapok', 'dah', 'bener2', 'worst', 'seller']"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,1,"pengiriman lama sekali, diconfirm tdk dibalas pdhal online. Negative service..",Negative,Anger,Jakarta Timur,"pengiriman lama sekali, diconfirm tdk dibalas pdhal online. Negative service..",78,10,"['pengiriman', 'lama', 'sekali', 'diconfirm', 'dibalas', 'pdhal', 'online', 'negative', 'service']"
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,Jakarta Timur,5250,4.8,2491,449,1,Ada pilihan mix warna yg dikirim warna biru padahal utk anak perempuan..kecewa..gk mau beli lagi dsini,Negative,Fear,Jakarta Timur,Ada pilihan mix warna yg dikirim warna biru padahal utk anak perempuan..kecewa..gk mau beli lagi dsini,102,16,"['pilihan', 'mix', 'warna', 'yg', 'dikirim', 'warna', 'biru', 'padahal', 'utk', 'anak', 'perempuan', 'kecewa', 'gk', 'mau', 'beli', 'lagi', 'dsini']"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,4,warna pinknya tdk sesuai????,Negative,Fear,Kota Depok,warna pinknya tdk sesuai????,28,4,"['warna', 'pinknya', 'sesuai']"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,3,Tidak sama dgn gambar,Negative,Fear,Kota Depok,Tidak sama dgn gambar,21,4,"['sama', 'gambar']"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,3,tidak sesuai gambar dan kecil,Negative,Fear,Kota Depok,tidak sesuai gambar dan kecil,29,5,"['sesuai', 'gambar', 'kecil']"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,3,"Kurang sesuai dengan deskripsi, yg katanya muat untuk 7-13 tahun, anak 10 tahun aja kekecilan. panjangnya juga bukan 78, hanya 75.",Negative,Fear,Kota Depok,"Kurang sesuai dengan deskripsi, yg katanya muat untuk 7-13 tahun, anak 10 tahun aja kekecilan. panjangnya juga bukan 78, hanya 75.",130,21,"['kurang', 'sesuai', 'deskripsi', 'yg', 'katanya', 'muat', '13', 'tahun', 'anak', '10', 'tahun', 'kekecilan', 'panjangnya', 'bukan', '78', 'hanya', '75']"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,3,"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",Negative,Fear,Kota Depok,"barangnya gak sesuai gambar, biasa aja, pantes hrg murah",56,9,"['barangnya', 'sesuai', 'gambar', 'biasa', 'pantes', 'hrg', 'murah']"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,3,"barang tidak sesuai dengan di foto, leggingnya jg ada yg sobek",Negative,Fear,Kota Depok,"barang tidak sesuai dengan di foto, leggingnya jg ada yg sobek",62,11,"['barang', 'sesuai', 'foto', 'leggingnya', 'yg', 'sobek']"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,2,"Respon Lama,proses Lama. Not Recomended!",Negative,Fear,Kota Depok,"Respon Lama,proses Lama. Not Recomended!",40,5,"['respon', 'lama', 'proses', 'lama', 'not', 'recomended']"
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",Kota Depok,14000,4.7,3085,746,2,"tipis banget, ukurannya terlalu kecil tidak sesuai usia",Negative,Sadness,Kota Depok,"tipis banget, ukurannya terlalu kecil tidak sesuai usia",55,8,"['tipis', 'ukurannya', 'terlalu', 'kecil', 'sesuai', 'usia']"
